,age,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,country,employment_type,salary
16753,29,9,1,4,0,1,0,0,40,1,1,1
16754,26,13,1,3,0,0,0,0,38,1,0,1
16756,24,6,1,5,0,1,0,0,30,0,1,1
16757,43,10,0,2,0,1,0,0,40,1,0,0
16758,38,6,0,2,0,1,1,0,40,1,1,0
16759,28,13,0,2,0,1,0,0,45,1,1,0
16761,44,11,0,2,3,1,0,0,40,1,1,1
16763,55,9,0,2,0,1,0,0,40,1,1,0
16764,52,7,1,0,3,0,0,0,40,1,1,1
16765,31,13,0,2,0,1,0,0,40,1,1,0
16766,35,9,1,0,0,0,0,0,40,1,1,1
16767,39,9,1,0,3,0,0,0,36,1,1,1
16768,27,9,1,4,0,1,0,0,40,1,1,1
16769,23,10,1,3,0,1,0,0,15,1,0,1
16770,26,7,1,5,0,1,1,0,50,1,1,1
16771,33,11,1,3,0,1,0,0,40,0,1,1
16772,39,10,1,0,0,0,0,0,40,1,1,1
16773,44,9,1,3,0,1,0,0,40,1,1,1
16774,38,9,1,0,0,0,0,0,40,1,1,1
16775,18,8,1,4,0,1,0,0,15,1,1,1
16776,54,9,1,3,0,0,0,0,15,1,1,1
16777,45,9,1,4,3,0,0,0,40,1,1,1
16778,43,14,0,2,2,1,0,0,40,0,1,0
16779,23,13,1,4,0,0,0,0,40,1,0,1
16780,37,10,1,3,0,1,1,0,40,1,1,1
16781,33,7,0,2,0,1,0,0,50,1,2,1
16782,45,13,0,2,0,1,0,0,50,1,1,0
16783,32,13,1,3,0,1,0,0,55,1,2,1
16784,47,4,0,2,0,1,0,0,40,1,1,1
16785,44,12,0,2,0,1,0,0,40,1,1,0
16786,22,9,1,4,0,1,0,0,40,1,1,1
16787,17,7,1,4,0,1,0,0,30,1,1,1
16788,64,16,0,2,0,1,0,1,60,1,2,0
16789,30,13,0,2,0,1,0,0,45,1,0,0
16790,51,13,0,2,0,1,0,0,70,1,1,0
16791,26,9,1,3,0,1,0,0,40,1,0,1
16792,31,10,1,3,0,0,0,1,40,1,1,1
16793,50,7,0,2,0,1,0,0,40,1,1,1
16795,63,9,1,4,0,0,0,0,40,1,1,1
16796,48,11,0,2,0,1,0,0,43,1,1,0
16797,37,13,0,2,0,1,0,1,50,1,2,0
16799,29,9,1,3,0,0,0,0,38,1,1,1
16800,69,14,0,2,0,1,0,0,25,1,1,1
16801,56,9,0,2,0,1,0,0,60,1,1,1
16803,39,14,0,2,0,1,1,0,40,1,0,0
16804,42,9,1,3,0,0,0,0,22,1,2,1
16805,41,9,0,2,0,1,0,0,40,1,0,0
16806,45,9,0,2,0,1,0,1,40,1,1,0
16807,23,10,1,4,0,1,0,0,40,1,1,1
16808,29,13,1,3,0,1,0,0,50,1,1,0
16809,34,10,0,2,0,1,0,0,50,1,1,1
16811,46,13,0,1,0,0,0,0,40,1,0,0
16812,46,9,0,1,0,0,0,0,25,1,3,1
16813,33,3,1,0,0,0,0,0,40,0,1,1
16814,46,11,0,2,0,1,0,0,40,1,1,1
16815,26,9,1,4,3,0,0,0,40,1,1,1
16816,49,13,1,0,0,0,0,0,50,0,0,1
16818,55,9,0,1,0,0,0,1,40,1,0,0
16819,35,9,0,2,0,1,0,0,40,1,1,1
16820,27,10,1,0,0,0,0,0,40,1,1,1
16821,31,9,1,4,0,0,0,0,40,1,1,1
16822,47,10,1,0,0,0,0,0,16,0,1,1
16823,48,9,0,2,0,1,0,0,40,1,2,0
16824,27,10,1,3,0,0,0,0,56,1,1,1
16825,38,9,1,3,0,0,0,0,40,1,1,1
16826,27,9,0,1,0,0,0,0,40,1,1,1
16828,17,8,1,4,0,1,0,0,15,1,1,1
16829,44,13,0,2,0,1,0,0,40,1,0,0
16830,26,9,0,2,0,1,0,0,48,1,1,1
16831,37,9,1,5,0,0,0,0,40,1,1,1
16832,49,13,0,2,0,1,0,0,55,1,1,0
16833,42,9,0,2,0,1,0,0,40,1,1,0
16834,26,13,1,3,0,0,0,0,40,1,1,1
16836,44,10,0,2,0,1,0,0,40,1,1,1
16837,47,14,1,3,0,0,0,0,40,1,1,1
16839,49,10,1,3,0,1,0,0,40,1,1,1
16840,17,9,1,4,0,0,0,0,20,1,1,1
16841,42,10,1,3,0,1,0,0,40,1,1,1
16842,30,6,0,2,0,1,0,0,40,1,1,1
16843,36,11,0,2,2,1,0,0,37,0,0,1
16844,53,13,1,3,0,0,0,0,40,1,1,1
16845,23,9,0,2,3,1,0,0,40,1,1,1
16846,35,9,1,3,0,0,0,0,40,1,1,1
16847,32,7,1,3,1,1,1,0,60,1,1,0
16848,39,13,1,0,0,0,0,0,50,0,1,0
16849,40,14,0,2,0,1,0,0,60,1,1,1
16850,28,10,0,2,0,1,0,0,40,1,1,1
16851,32,9,1,4,0,1,0,0,40,1,1,1
16852,42,10,1,4,0,0,0,0,40,1,1,1
16853,35,13,1,3,0,0,0,0,43,1,1,1
16854,35,8,1,0,3,0,0,0,40,1,1,1
16855,21,9,1,4,0,1,0,0,40,1,1,1
16856,71,4,1,3,0,1,1,0,40,1,1,0
16857,31,9,1,3,0,1,0,0,40,1,1,1
16858,25,10,1,0,3,0,0,0,40,1,0,1
16859,35,9,1,4,0,0,1,0,40,1,1,1
16860,24,9,1,5,0,1,0,0,25,1,1,1
16861,69,10,0,2,0,1,0,0,25,1,1,1
16863,35,13,0,2,0,1,0,0,40,1,1,1
16864,42,13,1,3,0,1,1,0,50,1,1,0
16865,51,11,0,2,0,1,0,0,40,1,1,0
16866,48,9,1,3,0,1,0,0,44,1,1,1
16867,49,11,0,2,0,1,0,0,40,1,1,1
16868,53,12,0,2,0,1,1,0,99,1,1,1
16869,43,10,0,2,0,1,0,0,40,1,1,1
16870,53,13,0,2,0,1,0,0,40,1,1,0
16871,35,9,1,4,0,1,0,0,40,1,1,1
16872,36,9,1,3,0,0,0,0,40,1,1,1
16873,34,14,1,3,0,0,0,0,40,1,0,1
16874,48,10,0,2,0,1,0,0,40,1,1,0
16875,53,9,1,3,0,0,0,0,40,1,1,1
16876,37,10,1,4,0,1,0,1,40,1,1,1
16877,49,15,1,3,0,0,0,0,40,1,0,1
16879,41,9,0,2,0,1,0,0,40,1,1,1
16880,25,10,1,4,0,0,0,0,40,1,1,1
16881,24,10,0,2,0,1,0,0,65,1,1,1
16882,34,9,1,4,0,1,0,0,40,1,1,1
16883,29,9,1,0,0,0,0,0,42,1,1,1
16884,23,13,1,3,3,0,0,0,45,1,1,1
16885,46,10,1,3,0,1,0,0,42,1,1,1
16886,20,10,1,4,0,0,0,0,15,1,1,1
16887,63,8,0,2,0,1,0,0,40,1,1,1
16888,40,14,0,2,0,1,1,0,50,1,2,1
16889,33,12,1,3,0,1,0,0,50,1,1,1
16890,24,10,1,4,3,0,0,0,40,1,0,1
16891,36,10,1,4,0,1,0,0,45,1,1,1
16892,25,9,1,4,0,1,0,0,40,1,1,1
16893,54,5,0,2,0,1,0,0,40,1,0,1
16894,50,13,1,3,0,1,0,0,50,1,2,1
16895,58,13,0,2,0,1,0,0,40,1,0,1
16896,17,7,1,4,0,1,0,0,20,0,1,1
16897,40,9,0,2,0,1,1,0,50,1,1,0
16898,27,13,1,4,0,1,0,0,40,1,1,1
16899,20,9,1,4,0,0,0,0,26,1,1,1
16900,22,7,0,2,0,1,0,0,35,1,1,1
16901,80,7,0,2,0,1,0,0,25,1,2,1
16902,52,9,1,3,0,1,0,0,45,1,1,1
16903,40,13,0,2,0,1,1,0,48,1,0,0
16904,48,6,1,4,0,0,0,0,48,1,1,1
16905,62,9,0,2,0,1,0,0,25,1,1,1
16906,32,12,0,2,0,1,0,0,42,1,1,0
16908,58,13,0,2,0,1,0,0,40,1,0,0
16909,37,14,0,2,0,1,0,0,60,1,2,0
16910,29,16,0,2,0,1,0,0,35,1,2,0
16911,25,9,1,3,0,1,0,0,40,1,1,1
16912,26,10,1,4,0,1,0,0,40,1,1,1
16913,50,10,0,2,0,1,0,0,50,1,1,1
16914,30,13,0,2,0,1,0,0,40,1,0,0
16915,30,13,0,2,0,1,0,0,80,1,0,1
16916,59,9,1,3,0,0,0,0,10,1,1,1
16917,36,9,1,4,0,1,0,0,40,1,1,1
16918,37,14,0,2,0,1,0,0,50,0,1,0
16919,42,13,0,1,0,0,0,0,40,1,1,0
16920,34,13,0,2,3,1,0,0,45,1,1,0
16921,27,5,0,2,0,1,0,0,40,1,2,1
16922,39,13,0,2,0,1,0,0,50,1,1,0
16923,41,11,0,2,2,1,1,0,60,0,1,0
16924,34,13,0,2,2,1,1,0,70,0,2,0
16925,41,10,0,2,0,1,0,0,40,1,1,1
16926,50,10,1,0,3,0,0,0,40,1,1,1
16927,18,9,1,5,0,0,0,0,28,1,1,1
16928,23,13,1,4,0,0,0,0,15,1,1,1
16929,26,9,0,2,0,1,0,0,48,1,1,1
16930,38,10,0,2,0,1,1,0,60,1,1,0
16931,27,10,0,2,0,1,0,0,88,1,1,1
16932,21,6,1,3,4,1,0,0,40,0,1,1
16933,41,9,0,2,0,1,0,0,40,1,1,1
16934,42,12,1,4,1,1,0,0,35,1,2,1
16935,25,6,1,4,0,1,0,0,40,1,1,1
16936,43,13,0,2,0,1,0,0,40,1,1,0
16937,23,10,1,4,0,1,0,0,15,1,1,1
16938,40,13,0,2,0,1,1,0,40,1,0,0
16939,23,10,1,4,3,1,0,0,9,1,1,1
16940,18,7,1,3,0,0,0,0,20,1,1,1
16941,37,13,1,3,0,1,0,0,50,1,1,1
16942,58,5,0,2,3,1,1,0,40,1,1,1
16943,36,10,1,3,0,1,0,0,40,1,1,1
16944,36,12,0,2,0,1,0,0,40,1,1,0
16945,25,11,0,1,0,0,1,0,40,1,1,0
16946,62,13,0,2,0,1,1,0,40,1,1,0
16947,34,10,0,2,0,1,1,0,40,1,1,1
16948,27,13,1,3,0,0,1,0,36,1,1,1
16949,23,9,1,4,0,1,0,0,35,1,1,1
16950,55,9,1,3,0,0,0,0,40,1,1,1
16951,42,9,0,2,0,1,0,0,40,1,1,1
16952,22,9,1,4,3,0,0,0,38,1,1,1
16953,44,12,0,2,0,1,1,0,40,1,1,0
16954,42,10,0,2,0,1,0,0,40,1,0,1
16955,21,9,1,0,0,1,0,0,40,1,1,1
16956,25,12,1,3,3,0,0,0,45,1,1,1
16957,31,2,1,0,0,1,0,0,35,0,1,1
16958,42,10,1,3,0,1,0,0,38,1,1,1
16959,26,5,0,2,0,1,0,0,20,1,1,1
16960,62,10,0,2,0,1,0,1,98,1,1,0
16961,28,13,0,2,0,1,1,0,50,1,1,0
16962,34,14,0,2,0,1,0,0,40,1,1,1
16963,51,13,0,2,0,1,0,0,40,1,1,1
16964,45,14,0,1,0,0,0,0,45,1,0,0
16965,44,10,0,2,0,1,0,0,50,1,1,0
16967,35,10,1,4,0,1,0,0,40,1,1,1
16968,46,4,0,2,0,1,0,0,40,1,1,1
16969,46,12,1,3,0,1,0,0,56,1,1,1
16970,46,13,0,2,0,1,0,0,53,1,1,0
16971,66,13,0,2,0,1,0,0,8,1,2,0
16972,34,9,1,0,0,0,0,0,20,1,0,1
16973,26,12,0,2,0,1,0,0,40,1,1,1
16974,29,9,0,2,0,1,0,0,40,1,1,0
16976,23,13,1,4,0,0,0,0,40,1,1,1
16977,46,5,0,1,0,0,0,0,40,1,1,1
16979,54,14,0,2,0,1,0,0,68,1,1,0
16980,54,4,0,2,0,1,0,0,60,1,2,1
16981,71,5,1,0,0,0,0,0,13,1,1,1
16982,51,8,0,2,0,1,0,0,45,1,1,1
16983,32,9,1,3,0,1,0,0,40,1,1,1
16985,57,7,1,3,0,1,0,0,40,0,1,1
16986,34,5,1,3,0,1,0,0,40,1,1,1
16987,40,13,1,3,0,1,1,0,40,1,1,0
16988,21,9,1,4,0,0,0,0,40,1,1,1
16989,50,14,0,2,0,1,0,0,40,1,1,0
16990,32,11,1,3,0,1,0,0,44,0,1,1
16991,37,13,0,1,0,0,0,0,50,1,0,0
16992,19,4,0,2,0,1,0,0,99,1,1,1
16993,64,9,1,3,0,0,0,0,30,1,1,1
16994,17,7,1,4,3,1,0,0,20,1,1,1
16995,37,11,0,2,0,1,0,0,40,1,1,1
16996,32,10,1,3,0,1,1,0,45,1,1,1
16997,20,10,1,4,3,1,0,0,20,1,1,1
16998,39,16,1,3,0,1,1,0,40,1,2,0
16999,18,8,1,4,0,1,0,0,40,0,1,1
17000,42,14,0,2,0,1,0,1,50,1,1,0
17001,43,10,0,2,0,1,1,0,40,1,1,0
17002,42,13,0,2,0,1,0,0,55,1,1,0
17003,53,13,0,1,0,0,0,0,60,1,0,0
17004,52,9,0,2,0,1,0,0,40,1,1,1
17005,51,6,1,4,0,1,0,0,40,1,1,1
17006,77,10,0,2,0,1,0,0,8,1,2,1
17007,25,10,1,4,3,0,1,0,30,1,1,1
17008,38,10,1,4,0,1,0,0,40,1,0,1
17009,20,9,1,3,0,1,0,0,40,1,1,1
17010,23,9,1,3,0,1,0,0,30,1,1,1
17011,27,9,1,4,0,0,0,0,40,1,1,1
17012,19,7,1,4,0,0,0,0,40,1,1,1
17013,41,13,0,2,0,1,0,0,40,1,1,0
17014,47,10,0,2,3,1,0,0,40,1,0,1
17016,42,14,1,3,0,0,1,0,40,1,1,1
17017,36,13,0,2,0,1,0,0,40,1,1,0
17018,42,14,0,2,0,1,0,0,60,1,2,0
17019,24,13,1,4,0,0,0,0,40,1,1,1
17020,22,9,1,4,0,1,0,0,40,1,1,1
17022,42,15,0,2,0,1,1,0,40,1,1,0
17023,24,13,1,4,0,1,0,0,20,1,1,1
17024,41,10,0,2,0,1,0,0,45,1,1,0
17025,29,9,1,3,2,1,0,0,40,0,1,1
17026,36,9,1,4,0,1,0,0,40,1,1,1
17027,78,9,1,3,0,1,0,0,45,1,2,0
17028,43,11,0,1,0,0,0,1,32,1,1,0
17029,34,10,1,4,0,0,0,0,40,1,0,1
17031,24,8,0,2,0,1,0,0,40,1,1,1
17032,36,11,0,2,0,1,0,0,40,1,0,1
17033,49,10,0,2,0,1,0,0,44,1,1,1
17034,21,5,1,4,0,1,0,0,40,1,1,1
17035,51,12,1,3,3,0,0,0,40,1,1,1
17036,30,9,0,2,0,1,0,0,40,1,1,1
17037,37,9,1,3,0,1,0,0,40,1,1,1
17038,30,11,1,3,0,0,0,0,40,1,1,1
17040,46,9,0,2,0,1,0,0,40,1,1,1
17041,24,9,1,4,0,1,0,0,40,1,0,1
17042,32,13,0,2,0,1,0,0,42,1,1,0
17043,36,10,1,3,0,1,0,0,50,1,1,1
17044,30,7,1,0,0,0,0,0,40,1,1,1
17045,60,10,0,2,0,1,0,0,40,1,0,1
17046,56,10,1,3,0,0,0,0,40,1,0,1
17047,57,7,0,2,0,1,0,0,40,1,1,1
17048,61,13,0,1,0,0,0,0,40,1,0,1
17049,50,9,0,2,0,1,0,0,40,1,1,0
17050,56,9,0,2,0,1,0,0,48,1,2,1
17051,61,10,0,2,0,1,0,1,35,1,2,0
17052,45,14,1,0,0,1,1,0,70,1,1,0
17053,31,14,0,2,0,1,1,0,40,1,1,0
17054,60,9,1,3,3,1,0,1,50,1,2,0
17055,26,10,0,2,0,1,0,0,40,1,1,1
17056,56,7,0,1,0,0,0,0,40,1,2,1
17057,45,7,1,0,0,0,0,0,40,1,1,1
17058,28,12,1,3,0,1,0,0,65,1,1,0
17059,45,10,0,2,1,1,0,0,40,1,2,1
17060,58,5,0,2,0,1,0,0,40,1,1,1
17061,38,11,1,3,0,0,1,0,40,1,1,1
17062,23,13,1,4,0,0,0,0,40,1,1,1
17063,49,9,0,2,0,1,0,0,40,1,1,0
17064,19,10,1,4,0,0,0,0,25,1,1,1
17065,22,9,1,4,0,1,0,0,40,1,1,1
17066,23,9,0,2,0,1,0,0,50,1,1,1
17067,23,9,0,1,0,0,1,0,40,1,1,1
17068,40,9,0,2,0,1,0,0,25,1,1,1
17069,55,13,1,3,0,0,0,0,40,1,0,1
17070,34,11,1,3,0,0,0,0,40,1,0,1
17071,21,9,0,2,3,1,0,0,40,1,1,1
17072,28,9,1,4,0,0,0,0,40,1,1,1
17073,43,13,1,3,2,1,0,0,40,1,0,1
17074,17,5,1,3,0,1,0,0,20,1,1,1
17075,51,6,1,5,0,0,0,0,40,1,2,1
17076,37,9,0,2,0,1,0,0,40,1,1,0
17077,54,13,0,2,0,1,0,0,50,1,2,0
17078,24,13,1,3,0,1,0,0,30,1,1,1
17079,35,9,0,2,0,1,0,0,40,1,1,0
17080,48,9,1,3,3,0,1,0,40,1,1,1
17081,23,11,1,4,0,1,0,0,40,1,1,1
17082,24,9,1,3,0,0,0,0,45,0,1,1
17083,24,11,1,4,0,0,0,0,20,1,1,1
17084,50,4,0,2,0,1,1,0,40,1,1,1
17085,34,9,0,2,0,1,0,0,40,1,1,0
17086,45,9,1,3,0,0,0,0,40,1,1,1
17087,36,7,1,4,0,1,0,0,40,1,1,1
17088,33,13,0,2,0,1,0,0,45,1,1,0
17089,21,9,1,4,0,0,0,0,20,1,1,1
17090,32,9,0,2,0,1,0,0,40,1,1,1
17091,22,3,1,5,0,1,0,0,40,0,1,1
17092,53,9,0,2,0,1,0,0,40,1,1,0
17093,36,9,0,2,0,1,0,0,40,1,1,1
17094,22,13,1,4,0,1,0,0,40,1,1,1
17095,47,9,0,1,3,0,0,0,40,1,1,1
17097,30,9,1,0,0,0,0,0,20,1,1,1
17099,23,10,1,4,0,1,0,0,40,1,1,1
17100,40,6,1,4,0,1,0,0,35,1,1,1
17101,45,12,1,4,0,1,0,0,40,1,0,1
17102,61,13,0,2,0,1,0,0,42,1,0,1
17103,35,9,1,0,0,0,0,0,55,1,1,1
17104,20,10,1,4,0,0,0,0,25,1,1,1
17105,27,6,1,4,0,1,0,0,60,1,1,1
17106,23,9,1,4,0,0,0,0,40,1,1,1
17108,65,10,1,3,0,0,0,0,35,1,0,1
17109,25,9,1,0,3,0,0,0,40,1,1,1
17110,49,13,0,2,2,1,0,1,50,0,1,0
17111,45,13,1,0,0,0,0,0,40,0,1,1
17112,46,14,1,0,0,0,0,1,45,1,1,1
17113,67,9,1,3,0,0,0,0,32,1,1,1
17114,40,9,1,0,0,0,0,0,40,1,1,1
17115,51,10,0,2,0,1,0,0,60,1,1,0
17116,44,13,0,2,0,1,0,1,50,1,2,0
17117,35,9,0,2,0,1,0,0,60,1,1,1
17118,28,10,1,3,0,1,0,0,40,1,1,1
17119,44,9,1,3,0,0,0,0,48,1,1,1
17120,37,10,0,2,0,1,0,0,50,1,1,0
17121,54,10,0,2,0,1,0,0,45,1,1,0
17122,33,15,0,1,0,0,0,0,40,1,0,0
17123,46,9,1,3,0,0,0,0,40,1,1,1
17124,45,14,0,2,0,1,1,0,40,1,1,1
17125,27,12,1,3,0,1,1,0,40,1,1,1
17126,49,14,0,2,0,1,0,0,50,1,1,0
17127,51,9,1,3,0,1,0,0,45,1,1,1
17128,27,9,0,2,0,1,0,0,40,1,1,1
17129,36,9,0,2,0,1,0,0,40,1,1,1
17130,59,13,0,2,0,1,1,0,40,1,1,0
17131,24,10,1,4,0,0,0,0,15,1,1,1
17133,31,9,1,4,0,0,0,0,38,1,1,1
17134,35,16,1,3,1,0,0,0,60,1,0,0
17135,34,13,0,1,2,0,1,0,50,0,1,0
17136,50,10,0,2,3,1,0,0,70,1,1,0
17137,43,9,0,2,0,1,0,0,50,1,2,1
17138,21,5,1,4,0,1,0,0,30,0,1,1
17139,33,5,1,3,0,1,0,0,45,0,1,1
17140,48,10,1,3,0,0,0,1,38,1,1,1
17141,22,9,1,4,0,0,0,0,36,1,1,1
17142,29,14,0,2,2,1,0,0,40,0,1,1
17143,42,11,0,2,0,1,0,0,40,1,2,1
17144,28,9,0,2,0,1,0,0,50,0,2,1
17145,36,9,1,3,0,0,0,0,38,1,1,1
17146,66,9,1,3,0,0,0,0,25,1,0,1
17147,44,13,0,1,0,0,0,0,20,1,1,1
17148,45,10,1,0,3,0,0,0,40,1,0,1
17149,49,9,1,4,3,0,0,0,40,1,1,1
17150,36,13,1,0,0,0,0,0,45,0,1,1
17151,48,7,0,2,0,1,0,0,60,1,1,1
17152,19,9,1,4,0,1,0,0,40,1,1,1
17153,36,13,0,2,0,1,0,0,40,1,1,0
17154,41,14,0,2,0,1,0,0,45,1,1,0
17155,32,10,0,2,0,1,0,0,50,1,1,1
17156,49,9,0,2,0,1,0,0,40,1,1,0
17157,51,9,0,1,0,0,0,0,40,1,2,1
17158,20,10,1,4,0,0,0,0,29,1,1,1
17159,39,13,1,4,0,0,0,0,40,1,1,1
17160,38,9,0,2,0,1,0,0,40,1,1,0
17161,19,10,1,4,0,0,0,0,25,1,1,1
17162,29,13,1,4,0,1,0,0,40,1,0,1
17163,52,9,0,2,2,1,0,0,40,1,2,0
17164,22,11,1,3,0,1,0,0,44,1,1,1
17165,44,10,0,2,0,1,0,0,80,1,2,1
17166,43,9,1,3,0,1,0,0,40,1,1,1
17167,41,10,0,2,0,1,1,0,40,1,0,1
17169,40,11,1,3,3,1,0,0,44,1,1,1
17170,40,13,1,3,0,1,0,0,30,0,1,1
17171,18,7,1,4,0,0,0,0,15,1,1,1
17172,57,15,0,2,2,1,0,0,50,0,2,0
17173,54,13,0,2,2,1,0,0,40,0,0,0
17174,44,13,1,0,0,0,0,0,40,1,1,1
17175,20,10,1,3,0,1,0,0,30,1,1,1
17176,40,10,0,1,0,0,0,0,40,0,1,1
17177,29,10,1,0,0,1,0,0,40,1,1,1
17178,22,13,1,3,0,1,0,0,40,1,1,1
17179,44,14,0,2,0,1,1,0,40,1,1,0
17180,45,10,1,4,0,1,0,0,45,1,1,1
17181,52,13,0,2,0,1,0,0,40,1,1,0
17182,57,9,1,3,0,1,1,0,40,0,1,1
17183,51,9,1,3,0,1,0,0,40,1,0,1
17184,23,13,1,4,3,1,0,0,10,1,1,1
17185,22,11,0,2,0,1,0,0,44,1,1,1
17186,37,10,1,3,0,0,0,0,40,1,1,0
17187,58,9,1,0,3,0,0,0,40,1,0,1
17188,61,6,1,0,0,1,0,0,20,1,1,1
17189,30,14,1,3,0,0,0,0,45,1,1,1
17190,23,10,1,4,0,0,0,0,40,1,1,1
17191,30,6,1,3,1,1,0,0,40,1,1,1
17192,18,9,1,4,0,1,0,0,25,0,1,1
17194,23,9,1,5,3,1,0,0,40,1,1,1
17195,23,10,1,4,0,0,0,0,10,1,1,1
17196,57,13,0,2,0,1,0,0,55,1,1,0
17197,58,9,0,2,0,1,0,0,45,1,1,0
17198,59,9,0,2,0,1,0,0,40,1,2,0
17199,27,13,1,3,0,1,0,0,40,1,1,1
17200,50,13,0,2,0,1,0,0,45,1,1,0
17202,25,13,1,4,0,0,0,0,40,1,1,1
17203,33,9,1,0,0,0,0,0,30,1,1,1
17204,22,10,1,4,0,1,0,0,35,1,1,1
17205,21,10,1,4,0,1,0,1,30,1,1,1
17206,44,7,0,1,0,0,1,0,36,1,1,0
17207,50,10,0,2,2,1,0,0,50,1,1,0
17208,44,9,0,2,0,1,0,0,45,1,1,1
17210,41,13,0,2,0,1,0,0,50,1,1,0
17211,54,10,1,0,0,0,0,0,40,0,0,1
17212,60,4,0,2,0,1,0,0,40,1,2,1
17213,58,14,1,3,0,1,0,0,20,1,1,1
17214,27,10,0,2,0,1,1,0,40,1,1,1
17215,43,9,1,0,0,0,0,0,60,1,1,1
17216,33,12,0,2,0,1,0,0,40,1,0,1
17217,24,10,0,2,0,1,0,0,65,1,1,1
17218,41,9,1,3,0,1,0,0,40,0,1,1
17219,21,9,1,4,0,1,0,0,40,1,1,1
17220,39,10,0,4,2,1,0,0,40,1,1,1
17221,27,13,1,4,0,0,0,0,40,1,2,1
17222,50,9,0,2,0,1,0,0,40,1,1,1
17223,20,9,1,4,0,1,0,0,40,1,1,1
17224,46,13,0,2,0,1,0,0,40,1,0,0
17225,49,7,0,2,0,1,0,0,40,1,1,1
17226,35,13,0,1,0,0,0,0,35,1,0,0
17227,56,10,0,2,0,1,0,0,45,1,2,0
17228,41,14,1,3,0,1,0,1,40,1,0,1
17229,41,10,1,3,0,1,0,1,50,1,2,1
17230,42,9,0,2,0,1,0,0,40,1,1,1
17231,58,4,0,2,0,1,0,0,40,1,0,1
17232,43,10,0,2,0,1,0,0,40,1,1,1
17233,25,9,1,3,0,0,0,0,40,0,1,1
17234,57,9,1,0,0,0,0,0,42,1,1,1
17235,49,4,1,3,0,0,0,0,40,1,1,1
17236,23,10,0,2,0,1,0,0,40,1,1,1
17237,59,9,0,2,0,1,0,0,40,1,1,1
17238,50,10,0,2,0,1,0,0,70,1,1,0
17239,33,13,1,3,0,0,0,0,45,0,1,1
17240,52,14,0,2,0,1,0,0,45,1,1,1
17241,37,9,0,2,0,1,0,0,40,1,2,0
17242,30,9,1,0,0,0,0,0,40,1,2,1
17243,39,9,1,0,0,1,0,0,60,1,2,1
17244,54,10,1,0,0,1,0,0,42,1,0,1
17245,52,9,0,2,0,1,0,0,45,1,1,0
17246,22,9,1,0,0,1,0,0,56,1,0,1
17248,65,9,0,2,0,1,1,0,10,1,1,0
17249,32,13,1,3,0,1,0,0,40,1,1,1
17250,25,4,1,0,0,1,0,0,40,0,1,1
17251,34,10,1,3,0,1,0,0,40,1,1,1
17252,47,11,1,3,0,0,0,0,55,1,1,1
17253,24,9,1,4,0,1,0,0,98,1,1,1
17254,63,16,1,3,0,0,0,1,60,1,0,0
17255,48,3,1,0,0,0,0,0,35,0,1,1
17256,26,9,1,3,0,0,0,0,50,1,1,1
17257,28,10,1,3,0,1,0,0,40,1,1,1
17258,23,9,1,4,3,1,0,0,12,1,1,1
17259,57,15,0,2,2,1,1,0,50,0,2,0
17260,64,13,1,3,0,1,0,0,40,1,0,1
17261,28,13,1,4,0,1,0,0,50,1,1,0
17262,28,4,0,5,0,1,0,0,40,1,1,1
17263,34,10,0,2,0,1,0,0,40,1,1,1
17264,38,7,0,2,0,1,0,1,45,1,2,0
17265,44,12,0,2,0,1,0,0,60,1,1,0
17266,34,11,1,3,0,0,1,0,20,1,1,1
17267,18,9,0,2,0,1,0,0,25,1,1,1
17268,36,8,0,2,4,1,0,0,40,1,1,1
17269,73,9,0,2,2,1,0,1,40,0,2,1
17270,24,9,1,4,0,1,0,0,40,0,1,1
17271,29,13,0,2,3,1,0,0,40,1,0,0
17272,33,10,0,2,0,1,0,0,40,1,1,1
17273,57,9,1,5,3,0,0,0,35,1,0,1
17275,55,6,1,3,3,0,0,0,35,1,1,1
17276,21,6,0,2,0,1,0,0,40,1,1,1
17277,36,14,0,2,0,1,0,0,45,1,2,0
17278,26,10,1,3,4,1,0,0,50,1,1,1
17280,40,10,1,0,0,0,0,1,40,1,1,1
17281,32,9,0,2,0,1,0,0,40,1,1,1
17282,21,10,1,4,0,0,0,0,40,1,1,1
17283,59,10,0,2,0,1,0,1,40,1,0,1
17284,29,9,1,0,3,0,0,1,40,1,1,1
17285,29,10,1,3,0,1,0,0,48,1,2,1
17286,59,14,0,2,0,1,1,0,80,1,2,0
17287,58,9,0,2,0,1,0,0,40,1,1,0
17288,47,9,0,2,0,1,0,0,45,1,1,1
17289,44,9,1,3,0,0,0,1,45,1,1,1
17290,31,9,1,4,0,1,0,0,40,1,1,1
17291,42,9,0,2,0,1,0,0,35,1,2,1
17292,19,9,1,4,0,1,0,0,25,1,1,1
17293,66,9,0,2,0,1,0,0,50,1,1,1
17294,41,9,0,2,0,1,0,0,45,1,1,1
17295,22,10,1,4,0,0,0,0,30,1,1,1
17296,31,9,1,4,0,0,0,1,30,1,1,1
17297,30,13,1,3,0,1,0,0,40,1,1,1
17298,36,9,1,3,0,0,0,0,16,1,2,1
17300,41,12,1,0,2,0,0,0,36,1,0,1
17301,19,10,1,4,0,1,0,0,20,1,1,1
17302,60,9,0,2,0,1,0,0,40,1,1,1
